Image,Femur_Width_px,Tibia_Width_px,Min_JSW_px,Avg_JSW_px
Image_6825.jpg,186,176,6,12.209039548022599
Image_6826.jpg,214,194,8,14.487179487179487
Image_6827.jpg,203,188,9,14.534391534391535
Image_6828.jpg,208,199,8,15.174358974358974
Image_6829.jpg,186,179,6,13.142045454545455
Image_683 copy.jpg,217,190,6,13.476439790575917
Image_683.jpg,209,193,9,18.84536082474227
Image_6830.jpg,202,184,10,17.427027027027027
Image_6831.jpg,200,185,10,19.570652173913043
Image_6832.jpg,223,197,8,18.252525252525253
Image_6833.jpg,208,197,9,14.54639175257732
Image_6834.jpg,181,179,4,12.822222222222223
Image_6835.jpg,198,186,7,12.301075268817204
Image_6836.jpg,209,195,8,16.147959183673468
Image_6837.jpg,198,185,9,16.225806451612904
Image_6838.jpg,205,193,9,15.170103092783505
Image_6839.jpg,203,188,9,16.32804232804233
Image_684 copy.jpg,212,202,11,19.561576354679804
Image_684.jpg,201,190,10,17.652631578947368
Image_6840.jpg,202,187,6,12.297872340425531
Image_6841.jpg,197,185,8,19.768817204301076
Image_6842.jpg,192,181,6,15.521978021978022
Image_6843.jpg,198,186,6,14.149732620320856
Image_6844.jpg,200,187,9,15.377659574468085
Image_6845.jpg,201,190,9,14.801047120418849
Image_6846.jpg,203,189,7,16.94736842105263
Image_6847.jpg,202,187,5,12.22340425531915
Image_6848.jpg,208,193,8,13.126984126984127
Image_6849.jpg,184,181,8,14.027624309392266
Image_685 copy.jpg,194,181,8,14.906593406593407
Image_685.jpg,204,189,7,13.703703703703704
Image_6850.jpg,198,186,8,15.070652173913043
Image_6851.jpg,188,178,5,12.258426966292134
Image_6852.jpg,188,181,8,16.13736263736264
Image_6853.jpg,206,193,10,18.257731958762886
Image_6854.jpg,189,176,9,18.35593220338983
Image_6855.jpg,211,194,7,14.694300518134716
Image_6856.jpg,195,185,9,20.053763440860216
Image_6857.jpg,201,188,9,15.428571428571429
Image_6858.jpg,200,192,9,13.994652406417112
Image_6859.jpg,196,179,10,20.93888888888889
Image_686 copy.jpg,205,196,7,13.492146596858639
Image_686.jpg,208,191,8,20.46875
Image_6860.jpg,209,191,11,18.22340425531915
Image_6861.jpg,199,192,2,10.256830601092895
Image_6862.jpg,200,190,11,16.410526315789475
Image_6863.jpg,193,177,12,16.747191011235955
Image_6864.jpg,194,180,11,16.364640883977902
Image_6865.jpg,202,187,7,15.75
Image_6866.jpg,204,187,8,15.654255319148936
Image_6867.jpg,183,178,8,15.651685393258427
Image_6868.jpg,202,195,8,14.071428571428571
Image_6869.jpg,191,184,8,16.28108108108108
Image_687 copy.jpg,188,177,8,16.640449438202246
Image_687.jpg,201,190,9,16.56544502617801
Image_6870.jpg,207,190,8,16.0
Image_6871.jpg,207,191,7,14.395833333333334
Image_6872.jpg,204,189,9,18.105263157894736
Image_6873.jpg,195,192,11,17.82010582010582
Image_6874.jpg,201,188,8,14.378378378378379
Image_6875.jpg,194,181,7,14.076923076923077
Image_6876.jpg,199,184,8,14.405405405405405
Image_6877.jpg,195,180,8,15.773480662983426
Image_6878.jpg,188,175,8,13.539772727272727
Image_6879.jpg,191,177,13,19.706214689265536
Image_688 copy.jpg,204,190,9,14.664921465968586
Image_688.jpg,199,188,10,17.12169312169312
Image_6880.jpg,194,186,7,13.122994652406417
Image_6881.jpg,206,192,8,13.461139896373057
Image_6882.jpg,198,187,7,13.425531914893616
Image_6883.jpg,193,182,10,15.978142076502733
Image_6884.jpg,208,189,8,15.926315789473684
Image_6885.jpg,198,190,6,13.529411764705882
Image_6886.jpg,211,204,10,17.278048780487804
Image_6887.jpg,189,183,7,13.804347826086957
Image_6888.jpg,207,188,6,13.518518518518519
Image_6889.jpg,198,188,13,20.571428571428573
Image_689 copy.jpg,199,181,9,14.521978021978022
Image_689.jpg,199,186,6,13.39572192513369
Image_6890.jpg,199,186,8,16.375
Image_6891.jpg,204,188,9,15.328042328042327
Image_6892.jpg,201,183,8,13.994565217391305
Image_6893.jpg,200,185,10,16.768817204301076
Image_6894.jpg,207,183,8,17.282608695652176
Image_6895.jpg,207,195,9,18.145077720207254
Image_6896.jpg,205,184,3,11.416216216216217
Image_6897.jpg,197,179,7,13.977777777777778
Image_6898.jpg,195,181,7,18.142857142857142
Image_6899.jpg,197,185,10,16.951612903225808
Image_69 copy.jpg,205,190,7,16.659685863874344
Image_69.jpg,192,178,9,14.312849162011172
Image_690 copy.jpg,190,179,5,14.150837988826815
Image_690.jpg,200,193,9,16.17989417989418
Image_6900.jpg,208,196,8,17.527918781725887
Image_6901.jpg,206,194,6,13.846153846153847
Image_6902.jpg,185,178,11,17.620111731843576
Image_6903.jpg,206,187,8,14.074468085106384
Image_6904.jpg,195,188,10,19.285714285714285
Image_6905.jpg,212,193,11,19.787564766839377
Image_6906.jpg,205,191,7,16.005208333333332
Image_6907.jpg,187,184,5,10.94535519125683
Image_6908.jpg,207,188,10,19.767195767195766
Image_6909.jpg,185,177,12,21.011363636363637
Image_691 copy.jpg,216,201,2,11.495049504950495
Image_691.jpg,204,190,7,15.101063829787234
Image_6910.jpg,208,192,8,15.818652849740932
Image_6911.jpg,204,189,11,18.010526315789473
Image_6912.jpg,192,187,7,15.112903225806452
Image_6913.jpg,192,181,8,17.796703296703296
Image_6914.jpg,193,182,10,15.956043956043956
Image_6915.jpg,197,191,9,15.640625
Image_6916.jpg,201,188,12,20.253968253968253
Image_6917.jpg,205,190,9,16.394736842105264
Image_6918.jpg,187,178,7,12.597765363128492
Image_6919.jpg,194,186,8,14.546961325966851
Image_692 copy.jpg,199,186,8,15.491978609625669
Image_692.jpg,203,185,11,18.419354838709676
Image_6920.jpg,201,191,8,14.670212765957446
Image_6921.jpg,202,183,7,17.17391304347826
Image_6922.jpg,205,198,7,13.457446808510639
Image_6923.jpg,196,182,6,15.245901639344263
Image_6924.jpg,197,191,9,17.796875
Image_6925.jpg,198,179,8,15.222222222222221
Image_6926.jpg,211,191,10,16.859375
Image_6927.jpg,181,170,8,15.573099415204679
Image_6928.jpg,210,194,12,18.760416666666668
Image_6929.jpg,197,185,11,17.489247311827956
Image_693 copy.jpg,205,188,7,14.428571428571429
Image_693.jpg,211,199,8,17.16580310880829
Image_6930.jpg,219,210,10,18.53080568720379
Image_6931.jpg,219,201,9,20.405940594059405
Image_6932.jpg,207,191,8,14.666666666666666
Image_6933.jpg,199,197,4,10.279792746113989
Image_6934.jpg,194,183,9,15.184782608695652
Image_6935.jpg,207,196,8,16.128342245989305
Image_6936.jpg,198,191,8,15.826315789473684
Image_6937.jpg,217,189,8,15.031578947368422
Image_6938.jpg,193,181,8,15.593406593406593
Image_6939.jpg,201,190,8,16.638743455497384
Image_694 copy.jpg,201,193,8,17.572164948453608
Image_694.jpg,205,193,10,16.598958333333332
Image_6940.jpg,193,181,11,19.15934065934066
Image_6941.jpg,200,189,4,13.219251336898395
Image_6942.jpg,209,193,6,11.737113402061855
Image_6943.jpg,192,186,10,15.675675675675675
Image_6944.jpg,196,184,7,13.383783783783784
Image_6945.jpg,196,178,11,18.385474860335197
Image_6946.jpg,196,177,14,21.174157303370787
Image_6947.jpg,198,185,9,15.209677419354838
Image_6948.jpg,205,186,7,14.288770053475936
Image_6949.jpg,194,184,11,17.130434782608695
Image_695 copy.jpg,198,183,8,17.04891304347826
Image_695.jpg,188,191,11,19.184782608695652
Image_6950.jpg,181,170,9,16.57894736842105
Image_6951.jpg,197,180,9,14.939226519337016
Image_6952.jpg,207,190,8,15.031413612565444
Image_6953.jpg,188,184,8,13.659459459459459
Image_6954.jpg,189,181,8,14.61878453038674
Image_6955.jpg,211,200,6,14.5
Image_6956.jpg,207,191,8,15.203125
Image_6957.jpg,192,179,9,17.405555555555555
Image_6958.jpg,207,182,11,19.360655737704917
Image_6959.jpg,201,182,8,12.841530054644808
Image_696 copy.jpg,203,201,9,17.73267326732673
Image_696.jpg,203,193,6,12.02061855670103
Image_6960.jpg,215,192,11,19.33678756476684
Image_6961.jpg,199,188,8,17.06878306878307
Image_6962.jpg,203,186,8,17.32085561497326
Image_6963.jpg,208,192,6,13.377659574468085
Image_6964.jpg,191,185,10,17.06451612903226
Image_6965.jpg,200,187,7,11.297872340425531
Image_6966.jpg,214,204,5,13.193877551020408
Image_6967.jpg,202,191,9,15.723958333333334
Image_6968.jpg,204,187,7,13.76063829787234
Image_6969.jpg,204,185,8,16.104395604395606
Image_697 copy.jpg,211,196,6,12.771573604060913
Image_697.jpg,193,180,11,18.502762430939228
Image_6970.jpg,197,186,9,16.294117647058822
Image_6971.jpg,203,193,10,16.626943005181346
Image_6972.jpg,217,195,5,16.112244897959183
Image_6973.jpg,206,185,9,18.268817204301076
Image_6974.jpg,194,179,8,12.88888888888889
Image_6975.jpg,181,169,11,15.729411764705882
Image_6976.jpg,214,204,12,19.905940594059405
Image_6977.jpg,190,182,6,11.088397790055248
Image_6978.jpg,199,181,6,13.785714285714286
Image_6979.jpg,201,190,10,17.267015706806284
Image_698 copy.jpg,198,186,9,16.780748663101605
Image_698.jpg,207,185,8,20.983870967741936
Image_6980.jpg,183,177,9,17.028089887640448
Image_6981.jpg,209,194,13,23.08205128205128
Image_6982.jpg,210,190,9,17.837696335078533
Image_6983.jpg,203,192,8,15.160621761658032
Image_6984.jpg,201,186,6,16.203208556149733
Image_6985.jpg,198,186,6,14.834254143646408
Image_6986.jpg,218,198,7,14.608040201005025
Image_6987.jpg,197,190,9,16.717277486910994
Image_6988.jpg,200,186,7,13.085561497326204
Image_6989.jpg,194,184,7,14.524590163934427
Image_699 copy.jpg,191,181,7,14.857142857142858
Image_699.jpg,194,179,9,15.238888888888889
Image_6990.jpg,200,190,8,15.71957671957672
Image_6991.jpg,201,180,2,10.32596685082873
Image_6992.jpg,202,188,7,15.392265193370166
Image_6993.jpg,203,187,11,20.085106382978722
Image_6994.jpg,202,188,7,14.793650793650794
Image_6995.jpg,202,185,8,12.74731182795699
Image_6996.jpg,203,186,4,11.634831460674157
Image_6997.jpg,191,177,8,14.696629213483146
Image_6998.jpg,198,180,7,16.69060773480663
Image_6999.jpg,209,183,8,13.543478260869565
Image_7 copy.jpg,197,181,9,15.351648351648352
Image_7.jpg,196,185,4,13.071428571428571
Image_70 copy.jpg,215,199,8,17.195
Image_70.jpg,208,191,8,17.634920634920636
Image_700 copy.jpg,202,193,9,19.288659793814432
Image_700.jpg,207,194,10,16.98404255319149
Image_7000.jpg,197,180,5,11.6
Image_7001.jpg,205,192,7,16.362694300518136
Image_7002.jpg,191,184,10,17.481081081081083
Image_7003.jpg,198,186,8,18.74866310160428
Image_7004.jpg,199,186,5,13.828877005347593
Image_7005.jpg,199,185,6,14.225806451612904
Image_7006.jpg,196,183,8,17.652173913043477
Image_7007.jpg,195,185,6,13.989247311827956
Image_7008.jpg,194,180,11,15.817679558011049
Image_7009.jpg,207,186,8,12.117647058823529
Image_701 copy.jpg,190,178,9,14.553072625698324
Image_701.jpg,196,187,7,17.154255319148938
Image_7010.jpg,197,182,13,20.57377049180328
Image_7011.jpg,195,189,8,13.219251336898395
Image_7012.jpg,192,189,8,14.73936170212766
Image_7013.jpg,201,190,12,18.74869109947644
Image_7014.jpg,204,186,11,16.62566844919786
Image_7015.jpg,205,184,9,15.762162162162163
Image_7016.jpg,192,184,8,14.367567567567567
Image_7017.jpg,200,179,7,14.342696629213483
Image_7018.jpg,200,196,10,18.088541666666668
Image_7019.jpg,209,204,12,19.64467005076142
Image_702 copy.jpg,206,195,9,14.76842105263158
Image_702.jpg,201,183,8,16.423076923076923
Image_7020.jpg,190,183,10,14.244565217391305
Image_7021.jpg,212,200,10,16.497512437810947
Image_7022.jpg,199,183,11,16.940217391304348
Image_7023.jpg,195,181,12,21.02747252747253
Image_7024.jpg,202,189,10,16.361702127659573
Image_7025.jpg,192,184,10,16.0
Image_7026.jpg,198,185,11,16.02185792349727
Image_7027.jpg,203,190,10,21.18324607329843
Image_7028.jpg,197,184,8,16.183783783783785
Image_7029.jpg,197,182,9,14.327868852459016
Image_703 copy.jpg,192,181,10,15.966850828729282
Image_703.jpg,201,189,8,13.983783783783784
Image_7030.jpg,196,186,8,14.978021978021978
Image_7031.jpg,203,188,8,17.285714285714285
Image_7032.jpg,203,191,10,17.822916666666668
Image_7033.jpg,208,186,8,14.834224598930481
Image_7034.jpg,193,188,7,18.873015873015873
Image_7035.jpg,204,183,7,14.494565217391305
Image_7036.jpg,191,184,7,13.535135135135135
Image_7037.jpg,200,189,6,11.98421052631579
Image_7038.jpg,207,190,9,19.853403141361255
Image_7039.jpg,194,184,15,20.92972972972973
Image_704 copy.jpg,218,203,8,14.914572864321608
Image_704.jpg,191,186,8,17.150537634408604
Image_7040.jpg,197,184,10,17.85945945945946
Image_7041.jpg,196,181,8,15.700564971751412
Image_7042.jpg,199,188,8,13.957671957671957
Image_7043.jpg,193,183,11,17.967391304347824
Image_7044.jpg,196,182,8,14.027472527472527
Image_7045.jpg,198,182,10,17.918032786885245
Image_7046.jpg,200,188,4,10.633879781420765
Image_7047.jpg,200,188,7,13.402116402116402
Image_7048.jpg,189,184,7,13.740540540540541
Image_7049.jpg,204,182,8,14.245901639344263
Image_705 copy.jpg,203,188,9,16.354497354497354
Image_705.jpg,208,186,8,16.358288770053477
Image_7050.jpg,200,188,9,17.074074074074073
Image_7051.jpg,200,186,10,16.79144385026738
Image_7052.jpg,199,183,8,16.43169398907104
Image_7053.jpg,192,177,8,16.06179775280899
Image_7054.jpg,207,193,12,19.3659793814433
Image_7055.jpg,199,191,8,14.973958333333334
Image_7056.jpg,211,199,9,16.150259067357513
Image_7057.jpg,201,189,8,14.76595744680851
Image_7058.jpg,196,185,8,15.193548387096774
Image_7059.jpg,200,188,12,20.17297297297297
Image_706 copy.jpg,196,187,2,11.486033519553073
Image_706.jpg,192,178,10,18.720670391061454
Image_7060.jpg,209,207,9,15.297979797979798
Image_7061.jpg,213,191,7,12.53125
Image_7062.jpg,201,193,7,13.53125
Image_7063.jpg,202,201,4,13.305699481865284
Image_7064.jpg,202,183,8,13.434782608695652
Image_7065.jpg,188,184,10,17.175824175824175
Image_7066.jpg,200,185,8,15.527472527472527
Image_7067.jpg,202,190,10,18.643979057591622
Image_7068.jpg,208,190,6,16.277486910994764
Image_7069.jpg,200,180,8,15.839779005524862
Image_707 copy.jpg,203,184,7,16.627027027027026
Image_707.jpg,200,188,7,14.75531914893617
Image_7070.jpg,199,179,9,13.716666666666667
Image_7071.jpg,208,192,7,15.587301587301587
Image_7072.jpg,194,188,6,14.16931216931217
Image_7073.jpg,201,186,10,18.540106951871657
Image_7074.jpg,200,181,10,16.774725274725274
Image_7075.jpg,201,197,9,18.550505050505052
Image_7076.jpg,205,186,7,14.885245901639344
Image_7077.jpg,205,191,7,16.727748691099478
Image_7078.jpg,203,190,10,15.916230366492147
Image_7079.jpg,201,189,6,15.031578947368422
Image_708 copy.jpg,202,186,6,9.6524064171123
Image_708.jpg,218,191,6,14.765625
Image_7080.jpg,202,188,6,12.956989247311828
Image_7081.jpg,210,191,8,16.203125
Image_7082.jpg,195,182,8,13.693989071038251
Image_7083.jpg,204,188,8,18.195767195767196
Image_7084.jpg,207,195,7,17.0
Image_7085.jpg,196,181,12,20.17032967032967
Image_7086.jpg,188,179,7,14.255555555555556
Image_7087.jpg,202,187,8,14.824468085106384
Image_7088.jpg,208,193,7,13.984536082474227
Image_7089.jpg,204,192,10,15.782383419689118
Image_709 copy.jpg,193,182,9,12.539325842696629
Image_709.jpg,195,180,10,18.03867403314917
Image_7090.jpg,201,189,7,13.188172043010752
Image_7091.jpg,207,190,11,20.963350785340314
Image_7092.jpg,216,197,7,14.348484848484848
Image_7093.jpg,215,192,7,14.922279792746114
Image_7094.jpg,202,192,7,13.50259067357513
Image_7095.jpg,200,186,8,15.88770053475936
Image_7096.jpg,199,186,9,17.83957219251337
Image_7097.jpg,199,180,6,14.475138121546962
Image_7098.jpg,195,176,7,15.016949152542374
Image_7099.jpg,197,176,10,17.463276836158194
Image_71 copy.jpg,205,189,4,14.426315789473684
Image_71.jpg,204,196,8,15.704081632653061
Image_710 copy.jpg,195,185,9,15.129032258064516
Image_710.jpg,215,200,9,16.461928934010153
Image_7100.jpg,204,189,9,15.994736842105263
Image_7101.jpg,193,176,10,18.0225988700565
Image_7102.jpg,196,185,9,17.5752688172043
Image_7103.jpg,198,185,8,16.20967741935484
Image_7104.jpg,190,178,5,15.865921787709498
Image_7105.jpg,197,187,7,12.224598930481283
Image_7106.jpg,197,179,10,15.666666666666666
Image_7107.jpg,202,188,8,14.148148148148149
Image_7108.jpg,206,197,11,20.983957219251337
Image_7109.jpg,197,180,7,14.867403314917127
Image_711 copy.jpg,191,179,5,12.797752808988765
Image_711.jpg,196,180,7,15.299435028248588
Image_7110.jpg,209,196,7,16.714285714285715
Image_7111.jpg,211,198,7,14.552763819095478
Image_7112.jpg,189,182,8,14.885245901639344
Image_7113.jpg,206,187,7,16.319148936170212
Image_7114.jpg,201,187,10,17.47872340425532
Image_7115.jpg,192,179,8,15.061452513966481
Image_7116.jpg,200,192,9,18.492227979274613
Image_7117.jpg,203,188,6,13.601092896174864
Image_7118.jpg,200,188,10,17.576719576719576
Image_7119.jpg,200,185,8,15.204301075268818
Image_712 copy.jpg,199,185,9,17.36021505376344
Image_712.jpg,198,188,10,21.423280423280424
Image_7120.jpg,194,182,9,16.174863387978142
Image_7121.jpg,223,201,9,18.26732673267327
Image_7122.jpg,201,189,8,14.573684210526316
Image_7123.jpg,207,189,4,9.56842105263158
Image_7124.jpg,208,195,9,17.021621621621623
Image_7125.jpg,191,175,7,13.636363636363637
Image_7126.jpg,188,181,8,13.777777777777779
Image_7127.jpg,217,196,6,16.691099476439792
Image_7128.jpg,198,185,9,17.508108108108107
Image_7129.jpg,188,180,8,16.331491712707184
Image_713 copy.jpg,198,184,8,14.891891891891891
Image_713.jpg,192,184,8,16.28804347826087
Image_7130.jpg,206,190,10,18.86842105263158
Image_7131.jpg,201,191,10,16.8125
Image_7132.jpg,196,178,8,16.07262569832402
Image_7133.jpg,207,190,8,15.764397905759163
Image_7134.jpg,190,188,9,17.829787234042552
Image_7135.jpg,189,179,9,17.854748603351954
Image_7136.jpg,205,187,7,13.867021276595745
Image_7137.jpg,208,187,9,13.367021276595745
Image_7138.jpg,202,186,12,20.12972972972973
Image_7139.jpg,195,181,8,14.521978021978022
Image_714 copy.jpg,199,184,7,14.021621621621621
Image_714.jpg,189,174,12,20.034285714285716
Image_7140.jpg,195,185,10,16.172043010752688
Image_7141.jpg,203,194,7,14.492307692307692
Image_7142.jpg,193,184,9,15.543478260869565
Image_7143.jpg,198,189,9,16.521052631578947
Image_7144.jpg,203,190,8,14.920634920634921
Image_7145.jpg,202,193,8,18.33160621761658
Image_7146.jpg,209,191,8,17.15625
Image_7147.jpg,198,182,6,14.825136612021858
Image_7148.jpg,197,188,8,15.476190476190476
Image_7149.jpg,202,185,8,15.161290322580646
Image_715 copy.jpg,196,188,8,13.989071038251366
Image_715.jpg,205,190,6,17.192513368983956
Image_7150.jpg,193,183,7,13.28804347826087
Image_7151.jpg,188,178,9,16.685393258426966
Image_7152.jpg,210,190,8,15.387434554973822
Image_7153.jpg,204,191,7,17.173684210526314
Image_7154.jpg,202,193,14,25.056701030927837
Image_7155.jpg,210,198,7,15.062176165803109
Image_7156.jpg,218,190,9,16.06282722513089
Image_7157.jpg,192,191,8,15.540106951871659
Image_7158.jpg,207,189,10,15.963157894736842
Image_7159.jpg,192,183,9,18.91304347826087
Image_716 copy.jpg,204,190,7,14.11111111111111
Image_716.jpg,214,191,8,20.421875
Image_7160.jpg,198,186,7,14.94054054054054
Image_7161.jpg,211,188,9,15.201058201058201
Image_7162.jpg,193,182,10,16.153005464480874
Image_7163.jpg,205,187,7,13.616216216216216
Image_7164.jpg,201,189,9,15.592592592592593
Image_7165.jpg,194,180,10,17.022099447513813
Image_7166.jpg,196,177,5,13.207865168539326
Image_7167.jpg,190,180,7,13.823204419889503
Image_7168.jpg,204,180,8,16.39779005524862
Image_7169.jpg,210,201,9,18.594059405940595
Image_717 copy.jpg,202,183,7,14.168478260869565
Image_717.jpg,200,189,7,12.452631578947368
Image_7170.jpg,185,178,8,15.692737430167599
Image_7171.jpg,201,188,8,14.677248677248677
Image_7172.jpg,195,186,9,16.455555555555556
Image_7173.jpg,213,197,7,14.651515151515152
Image_7174.jpg,191,179,7,13.061111111111112
Image_7175.jpg,198,185,7,13.610810810810811
Image_7176.jpg,202,184,4,12.945945945945946
Image_7177.jpg,188,179,10,18.572222222222223
Image_7178.jpg,206,194,6,13.75
Image_7179.jpg,200,191,11,19.098958333333332
Image_718 copy.jpg,215,195,9,15.438775510204081
Image_718.jpg,193,177,8,15.275280898876405
Image_7180.jpg,194,180,7,13.414364640883978
Image_7181.jpg,201,186,11,17.90374331550802
Image_7182.jpg,189,191,7,19.433862433862434
Image_7183.jpg,200,189,10,15.91578947368421
Image_7184.jpg,208,186,8,16.25668449197861
Image_7185.jpg,209,186,8,20.32620320855615
Image_7186.jpg,190,185,5,14.129032258064516
Image_7187.jpg,201,188,7,13.698412698412698
Image_7188.jpg,201,180,8,17.751381215469614
Image_7189.jpg,195,181,7,14.12290502793296
Image_719 copy.jpg,201,182,9,15.420765027322405
